20210623153914,23.024082,120.22838,45%,1371,21,12.94%,1.039,16.08%,12582,34,16.944
20210623153915,23.024082,120.22838,29%,1243,22,10.98%,1.063,16.08%,12582,37,16.944
20210623153917,23.023853,120.22817,38%,909,20,12.55%,0.992,16.08%,12582,47,16.944
20210623153919,23.023853,120.22817,45%,1232,14,18.04%,1.047,23.92%,12582,83,16.944
20210623153920,23.023853,120.22817,93%,2068,0,26.67%,1.039,29.80%,12582,97,16.944
20210623153922,23.023695,120.22826,95%,2498,16,32.55%,0.961,29.80%,12582,91,16.944
20210623153924,23.023695,120.22826,75%,2429,24,32.94%,1.016,29.41%,12582,88,16.944
20210623153925,23.023695,120.22826,47%,2111,31,14.51%,1.063,16.47%,12582,29,16.944
20210623153927,23.023439,120.22857,20%,1922,35,12.55%,0.945,16.47%,12582,27,16.945
20210623153929,23.023439,120.22857,22%,1674,32,12.55%,0.945,16.47%,12582,28,16.945
20210623153930,23.023439,120.22857,22%,1539,28,12.16%,0.945,16.08%,12582,28,16.944
20210623153932,23.023188,120.22884,22%,1106,25,13.33%,0.945,16.08%,12582,44,16.944
20210623153934,23.023188,120.22884,41%,948,17,30.59%,0.945,31.37%,12582,94,16.944
20210623153935,23.023188,120.22884,88%,2334,14,36.08%,0.953,31.37%,12582,96,16.943
20210623153937,23.023022,120.2287,86%,2361,21,63.14%,0.992,32.55%,12582,96,16.944
20210623153939,23.023022,120.2287,95%,2501,33,66.27%,1.016,32.55%,12582,102,16.944
20210623153940,23.023022,120.2287,94%,2686,40,21.57%,1.000,16.47%,12582,37,16.944
20210623153942,23.022747,120.22822,23%,2181,47,14.12%,1.000,21.57%,12582,46,16.944
20210623153944,23.022747,120.22822,48%,2230,47,18.82%,0.953,23.53%,12582,52,16.944
20210623153945,23.022747,120.22822,47%,1615,48,12.16%,1.031,16.47%,12582,37,16.944
20210623153947,23.022419,120.22766,27%,1533,49,11.76%,0.945,17.65%,12582,29,16.948
